"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Utah"	"49"	"2000"	"2000"	"70-74 years"	"70-74"	1178	47814	2463.7135567	2323.0201844	2604.4069290	71.7823328
	"Utah"	"49"	"2000"	"2000"	"75-79 years"	"75-79"	1642	39745	4131.3372751	3931.5075245	4331.1670258	101.9539544
	"Utah"	"49"	"2000"	"2000"	"80-84 years"	"80-84"	1988	27178	7314.7398631	6993.1911565	7636.2885698	164.0554626
	"Utah"	"49"	"2000"	"2000"	"85-89 years"	"85-89"	1784	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2000"	"2000"	"90-94 years"	"90-94"	1196	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2000"	"2000"	"95-99 years"	"95-99"	382	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2000"	"2000"	"100+ years"	"100+"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2001"	"2001"	"< 1 year"	"1"	232	46153	502.6758824	437.9913969	567.3603679	33.0022885
	"Utah"	"49"	"2001"	"2001"	"1-4 years"	"1-4"	49	168775	29.0327359	21.4787083	38.3827285	4.1475337
	"Utah"	"49"	"2001"	"2001"	"5-9 years"	"5-9"	26	193565	13.4321804	8.7743032	19.6812337	2.6342673
	"Utah"	"49"	"2001"	"2001"	"10-14 years"	"10-14"	35	195119	17.9377713	12.4943752	24.9471348	3.0320367
	"Utah"	"49"	"2001"	"2001"	"15-19 years"	"15-19"	127	215676	58.8846232	48.6432991	69.1259474	5.2251654
	"Utah"	"49"	"2001"	"2001"	"20-24 years"	"20-24"	153	236044	64.8184237	54.5475161	75.0893313	5.2402590
	"Utah"	"49"	"2001"	"2001"	"25-29 years"	"25-29"	134	178040	75.2639856	62.5204222	88.0075491	6.5018181
	"Utah"	"49"	"2001"	"2001"	"30-34 years"	"30-34"	190	155912	121.8636154	104.5354203	139.1918105	8.8409159
	"Utah"	"49"	"2001"	"2001"	"35-39 years"	"35-39"	211	147404	143.1440124	123.8293096	162.4587152	9.8544402
	"Utah"	"49"	"2001"	"2001"	"40-44 years"	"40-44"	296	151743	195.0666588	172.8441410	217.2891765	11.3380192
	"Utah"	"49"	"2001"	"2001"	"45-49 years"	"45-49"	430	137241	313.3174489	283.7028111	342.9320867	15.1095091
	"Utah"	"49"	"2001"	"2001"	"50-54 years"	"50-54"	444	114825	386.6753756	350.7078052	422.6429460	18.3508012
	"Utah"	"49"	"2001"	"2001"	"55-59 years"	"55-59"	537	83608	642.2830351	587.9585799	696.6074903	27.7165588
	"Utah"	"49"	"2001"	"2001"	"60-64 years "	"60-64"	651	65243	997.8081940	921.1581086	1074.4582794	39.1071864
	"Utah"	"49"	"2001"	"2001"	"65-69 years"	"65-69"	795	54742	1452.2669979	1351.3140569	1553.2199389	51.5066025
	"Utah"	"49"	"2001"	"2001"	"70-74 years"	"70-74"	1162	48443	2398.6953739	2260.7751020	2536.6156459	70.3674857
	"Utah"	"49"	"2001"	"2001"	"75-79 years"	"75-79"	1604	40430	3967.3509770	3773.1933247	4161.5086293	99.0600267
	"Utah"	"49"	"2001"	"2001"	"80-84 years"	"80-84"	1954	28368	6888.0428652	6582.6283787	7193.4573517	155.8237176
	"Utah"	"49"	"2001"	"2001"	"85-89 years"	"85-89"	1904	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2001"	"2001"	"90-94 years"	"90-94"	1228	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2001"	"2001"	"95-99 years"	"95-99"	427	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2001"	"2001"	"100+ years"	"100+"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2002"	"2002"	"< 1 year"	"1"	273	46769	583.7199855	514.4764378	652.9635331	35.3283407
	"Utah"	"49"	"2002"	"2002"	"1-4 years"	"1-4"	65	173297	37.5078622	28.9478179	47.8067710	4.6522777
	"Utah"	"49"	"2002"	"2002"	"5-9 years"	"5-9"	33	195285	16.8983793	11.6319994	23.7315769	2.9416303
	"Utah"	"49"	"2002"	"2002"	"10-14 years"	"10-14"	31	196203	15.7999623	10.7352844	22.4267825	2.8377570
	"Utah"	"49"	"2002"	"2002"	"15-19 years"	"15-19"	130	212305	61.2326606	50.7065597	71.7587614	5.3704596
	"Utah"	"49"	"2002"	"2002"	"20-24 years"	"20-24"	156	243382	64.0967697	54.0383462	74.1551931	5.1318487
	"Utah"	"49"	"2002"	"2002"	"25-29 years"	"25-29"	149	182113	81.8173332	68.6799685	94.9546979	6.7027371
	"Utah"	"49"	"2002"	"2002"	"30-34 years"	"30-34"	174	161586	107.6825963	91.6823390	123.6828535	8.1633966
	"Utah"	"49"	"2002"	"2002"	"35-39 years"	"35-39"	213	145238	146.6558339	126.9603972	166.3512705	10.0486922
	"Utah"	"49"	"2002"	"2002"	"40-44 years"	"40-44"	332	152292	218.0022588	194.5519793	241.4525383	11.9644283
	"Utah"	"49"	"2002"	"2002"	"45-49 years"	"45-49"	401	141676	283.0401762	255.3368465	310.7435059	14.1343519
	"Utah"	"49"	"2002"	"2002"	"50-54 years"	"50-54"	453	117629	385.1091142	349.6448653	420.5733632	18.0940046
	"Utah"	"49"	"2002"	"2002"	"55-59 years"	"55-59"	510	90877	561.1981029	512.4915743	609.9046315	24.8502697
	"Utah"	"49"	"2002"	"2002"	"60-64 years "	"60-64"	632	68223	926.3738036	854.1494277	998.5981794	36.8491714
	"Utah"	"49"	"2002"	"2002"	"65-69 years"	"65-69"	813	55936	1453.4467963	1353.5365712	1553.3570215	50.9746047
	"Utah"	"49"	"2002"	"2002"	"70-74 years"	"70-74"	1192	48974	2433.9445420	2295.7698128	2572.1192712	70.4973108
	"Utah"	"49"	"2002"	"2002"	"75-79 years"	"75-79"	1702	40865	4164.9333170	3967.0613159	4362.8053182	100.9551026
	"Utah"	"49"	"2002"	"2002"	"80-84 years"	"80-84"	2134	29213	7304.9669668	6995.0273297	7614.9066039	158.1324679
	"Utah"	"49"	"2002"	"2002"	"85-89 years"	"85-89"	1915	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2002"	"2002"	"90-94 years"	"90-94"	1293	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2002"	"2002"	"95-99 years"	"95-99"	434	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2002"	"2002"	"100+ years"	"100+"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2003"	"2003"	"< 1 year"	"1"	249	47508	524.1222531	459.0210526	589.2234536	33.2148982
	"Utah"	"49"	"2003"	"2003"	"1-4 years"	"1-4"	59	177656	33.2102490	25.2813021	42.8388965	4.3236062
	"Utah"	"49"	"2003"	"2003"	"5-9 years"	"5-9"	29	198055	14.6423973	9.8063063	21.0289718	2.7190249
	"Utah"	"49"	"2003"	"2003"	"10-14 years"	"10-14"	36	197126	18.2624311	12.7908241	25.2828749	3.0437385
	"Utah"	"49"	"2003"	"2003"	"15-19 years"	"15-19"	119	209079	56.9162852	46.6899709	67.1425996	5.2175073
	"Utah"	"49"	"2003"	"2003"	"20-24 years"	"20-24"	189	244436	77.3208529	66.2972946	88.3444113	5.6242645
	"Utah"	"49"	"2003"	"2003"	"25-29 years"	"25-29"	176	188091	93.5717286	79.7473891	107.3960681	7.0532344
	"Utah"	"49"	"2003"	"2003"	"30-34 years"	"30-34"	189	166428	113.5626217	97.3721098	129.7531335	8.2604652
	"Utah"	"49"	"2003"	"2003"	"35-39 years"	"35-39"	223	143338	155.5763301	135.1567333	175.9959269	10.4181616
	"Utah"	"49"	"2003"	"2003"	"40-44 years"	"40-44"	326	152398	213.9135684	190.6923179	237.1348189	11.8475768
	"Utah"	"49"	"2003"	"2003"	"45-49 years"	"45-49"	438	144503	303.1078940	274.7211054	331.4946825	14.4830554
	"Utah"	"49"	"2003"	"2003"	"50-54 years"	"50-54"	483	121891	396.2556711	360.9163667	431.5949754	18.0302573
	"Utah"	"49"	"2003"	"2003"	"55-59 years"	"55-59"	565	95540	591.3753402	542.6118190	640.1388614	24.8793475
	"Utah"	"49"	"2003"	"2003"	"60-64 years "	"60-64"	731	72525	1007.9283006	934.8603339	1080.9962673	37.2795749
	"Utah"	"49"	"2003"	"2003"	"65-69 years"	"65-69"	782	57837	1352.0756609	1257.3094121	1446.8419097	48.3501269
	"Utah"	"49"	"2003"	"2003"	"70-74 years"	"70-74"	1119	49501	2260.5603927	2128.1088131	2393.0119724	67.5773366
	"Utah"	"49"	"2003"	"2003"	"75-79 years"	"75-79"	1686	40974	4114.8045102	3918.3886771	4311.2203433	100.2121597
	"Utah"	"49"	"2003"	"2003"	"80-84 years"	"80-84"	2074	29686	6986.4582632	6685.7753396	7287.1411867	153.4096549
	"Utah"	"49"	"2003"	"2003"	"85-89 years"	"85-89"	2049	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2003"	"2003"	"90-94 years"	"90-94"	1314	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2003"	"2003"	"95-99 years"	"95-99"	490	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2003"	"2003"	"100+ years"	"100+"	85	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2004"	"2004"	"< 1 year"	"1"	264	48684	542.2726152	476.8584534	607.6867771	33.3745724
	"Utah"	"49"	"2004"	"2004"	"1-4 years"	"1-4"	68	181734	37.4173242	29.0560490	47.4354386	4.5375171
	"Utah"	"49"	"2004"	"2004"	"5-9 years"	"5-9"	19	203697	Unreliable	5.6158559	14.5661350	2.1398935
	"Utah"	"49"	"2004"	"2004"	"10-14 years"	"10-14"	37	197157	18.7667696	13.2134948	25.8675523	3.0852379
	"Utah"	"49"	"2004"	"2004"	"15-19 years"	"15-19"	97	207942	46.6476229	37.8279568	56.9063681	4.7363485
	"Utah"	"49"	"2004"	"2004"	"20-24 years"	"20-24"	166	241484	68.7416144	58.2842617	79.1989670	5.3353840
	"Utah"	"49"	"2004"	"2004"	"25-29 years"	"25-29"	204	195505	104.3451574	90.0261377	118.6641771	7.3056223
	"Utah"	"49"	"2004"	"2004"	"30-34 years"	"30-34"	195	172279	113.1884908	97.3015222	129.0754593	8.1055962
	"Utah"	"49"	"2004"	"2004"	"35-39 years"	"35-39"	211	143961	146.5674731	126.7908360	166.3441102	10.0901210
	"Utah"	"49"	"2004"	"2004"	"40-44 years"	"40-44"	298	152061	195.9739841	173.7231467	218.2248216	11.3524681
	"Utah"	"49"	"2004"	"2004"	"45-49 years"	"45-49"	418	146465	285.3924146	258.0327760	312.7520532	13.9589993
	"Utah"	"49"	"2004"	"2004"	"50-54 years"	"50-54"	517	127177	406.5200469	371.4777337	441.5623601	17.8787312
	"Utah"	"49"	"2004"	"2004"	"55-59 years"	"55-59"	594	100488	591.1153571	543.5779936	638.6527205	24.2537569
	"Utah"	"49"	"2004"	"2004"	"60-64 years "	"60-64"	781	77090	1013.1015696	942.0483858	1084.1547534	36.2516244
	"Utah"	"49"	"2004"	"2004"	"65-69 years"	"65-69"	905	60017	1507.9060933	1409.6620839	1606.1501027	50.1244946
	"Utah"	"49"	"2004"	"2004"	"70-74 years"	"70-74"	1091	49815	2190.1033825	2060.1437987	2320.0629664	66.3059101
	"Utah"	"49"	"2004"	"2004"	"75-79 years"	"75-79"	1571	41442	3790.8402104	3603.3824356	3978.2979852	95.6417218
	"Utah"	"49"	"2004"	"2004"	"80-84 years"	"80-84"	2103	30454	6905.4968149	6610.3545781	7200.6390516	150.5827739
	"Utah"	"49"	"2004"	"2004"	"85-89 years"	"85-89"	1995	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2004"	"2004"	"90-94 years"	"90-94"	1303	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2004"	"2004"	"95-99 years"	"95-99"	422	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2004"	"2004"	"100+ years"	"100+"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2005"	"2005"	"< 1 year"	"1"	230	48468	474.5399026	413.2110429	535.8687624	31.2902346
	"Utah"	"49"	"2005"	"2005"	"1-4 years"	"1-4"	54	186969	28.8817932	21.6968695	37.6843862	3.9303142
	"Utah"	"49"	"2005"	"2005"	"5-9 years"	"5-9"	28	210046	13.3304133	8.8579264	19.2661798	2.5192113
	"Utah"	"49"	"2005"	"2005"	"10-14 years"	"10-14"	44	199638	22.0398922	16.0141857	29.5874533	3.3226388
	"Utah"	"49"	"2005"	"2005"	"15-19 years"	"15-19"	109	209386	52.0569666	42.2841065	61.8298266	4.9861531
	"Utah"	"49"	"2005"	"2005"	"20-24 years"	"20-24"	202	240106	84.1295095	72.5276195	95.7313995	5.9193316
	"Utah"	"49"	"2005"	"2005"	"25-29 years"	"25-29"	201	200599	100.1999013	86.3474913	114.0523113	7.0675561
	"Utah"	"49"	"2005"	"2005"	"30-34 years"	"30-34"	173	179341	96.4642775	82.0895529	110.8390022	7.3340432
	"Utah"	"49"	"2005"	"2005"	"35-39 years"	"35-39"	216	149148	144.8225923	125.5088909	164.1362937	9.8539293
	"Utah"	"49"	"2005"	"2005"	"40-44 years"	"40-44"	306	150536	203.2736355	180.4976902	226.0495809	11.6203803
	"Utah"	"49"	"2005"	"2005"	"45-49 years"	"45-49"	442	149178	296.2903377	268.6678731	323.9128023	14.0930942
	"Utah"	"49"	"2005"	"2005"	"50-54 years"	"50-54"	513	132657	386.7115946	353.2470759	420.1761132	17.0737340
	"Utah"	"49"	"2005"	"2005"	"55-59 years"	"55-59"	582	107878	539.4983222	495.6669893	583.3296551	22.3629249
	"Utah"	"49"	"2005"	"2005"	"60-64 years "	"60-64"	731	80997	902.5025618	837.0772462	967.9278774	33.3802631
	"Utah"	"49"	"2005"	"2005"	"65-69 years"	"65-69"	846	62511	1353.3618083	1262.1639150	1444.5597017	46.5295374
	"Utah"	"49"	"2005"	"2005"	"70-74 years"	"70-74"	1121	51241	2187.7012549	2059.6330621	2315.7694476	65.3409147
	"Utah"	"49"	"2005"	"2005"	"75-79 years"	"75-79"	1627	42404	3836.9021790	3650.4604929	4023.3438652	95.1233093
	"Utah"	"49"	"2005"	"2005"	"80-84 years"	"80-84"	2111	31446	6713.0954652	6426.7206791	6999.4702514	146.1095848
	"Utah"	"49"	"2005"	"2005"	"85-89 years"	"85-89"	2059	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2005"	"2005"	"90-94 years"	"90-94"	1330	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2005"	"2005"	"95-99 years"	"95-99"	454	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2005"	"2005"	"100+ years"	"100+"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2006"	"2006"	"< 1 year"	"1"	273	50577	539.7710422	475.7409201	603.8011642	32.6684296
	"Utah"	"49"	"2006"	"2006"	"1-4 years"	"1-4"	47	192288	24.4425029	17.9593734	32.5033959	3.5653055
	"Utah"	"49"	"2006"	"2006"	"5-9 years"	"5-9"	33	218609	15.0954444	10.3909491	21.1995892	2.6277796
	"Utah"	"49"	"2006"	"2006"	"10-14 years"	"10-14"	36	203418	17.6975489	12.3951863	24.5008406	2.9495915
	"Utah"	"49"	"2006"	"2006"	"15-19 years"	"15-19"	110	211602	51.9843858	42.2696130	61.6991585	4.9565167
	"Utah"	"49"	"2006"	"2006"	"20-24 years"	"20-24"	210	235871	89.0317165	76.9899231	101.0735099	6.1437721
	"Utah"	"49"	"2006"	"2006"	"25-29 years"	"25-29"	230	213816	107.5691249	93.6670447	121.4712050	7.0928980
	"Utah"	"49"	"2006"	"2006"	"30-34 years"	"30-34"	189	181942	103.8792582	89.0692940	118.6892224	7.5561042
	"Utah"	"49"	"2006"	"2006"	"35-39 years"	"35-39"	224	156379	143.2417396	124.4830867	162.0003926	9.5707413
	"Utah"	"49"	"2006"	"2006"	"40-44 years"	"40-44"	313	149087	209.9445290	186.6856669	233.2033912	11.8667664
	"Utah"	"49"	"2006"	"2006"	"45-49 years"	"45-49"	442	152595	289.6556244	262.6516988	316.6595499	13.7775131
	"Utah"	"49"	"2006"	"2006"	"50-54 years"	"50-54"	576	137785	418.0426026	383.9024567	452.1827485	17.4184418
	"Utah"	"49"	"2006"	"2006"	"55-59 years"	"55-59"	679	116151	584.5838607	540.6126923	628.5550290	22.4342696
	"Utah"	"49"	"2006"	"2006"	"60-64 years "	"60-64"	733	84521	867.2400942	804.4568964	930.0232919	32.0322438
	"Utah"	"49"	"2006"	"2006"	"65-69 years"	"65-69"	886	65503	1352.6098041	1263.5438466	1441.6757617	45.4418151
	"Utah"	"49"	"2006"	"2006"	"70-74 years"	"70-74"	1129	52813	2137.7312404	2013.0324605	2262.4300204	63.6218265
	"Utah"	"49"	"2006"	"2006"	"75-79 years"	"75-79"	1543	43706	3530.4077243	3354.2515082	3706.5639405	89.8756205
	"Utah"	"49"	"2006"	"2006"	"80-84 years"	"80-84"	2045	32209	6349.1570679	6073.9716061	6624.3425297	140.4007458
	"Utah"	"49"	"2006"	"2006"	"85-89 years"	"85-89"	2143	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2006"	"2006"	"90-94 years"	"90-94"	1369	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2006"	"2006"	"95-99 years"	"95-99"	484	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2006"	"2006"	"100+ years"	"100+"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2007"	"2007"	"< 1 year"	"1"	280	52572	532.6029065	470.2178478	594.9879652	31.8291116
	"Utah"	"49"	"2007"	"2007"	"1-4 years"	"1-4"	62	198689	31.2045458	23.9242132	40.0026675	3.9629813
	"Utah"	"49"	"2007"	"2007"	"5-9 years"	"5-9"	44	228079	19.2915613	14.0172484	25.8979564	2.9083123
	"Utah"	"49"	"2007"	"2007"	"10-14 years"	"10-14"	21	209206	10.0379530	6.2136937	15.3441154	2.1904609
	"Utah"	"49"	"2007"	"2007"	"15-19 years"	"15-19"	124	215162	57.6309943	47.4871788	67.7748098	5.1754161
	"Utah"	"49"	"2007"	"2007"	"20-24 years"	"20-24"	217	231805	93.6131662	81.1576097	106.0687228	6.3548758
	"Utah"	"49"	"2007"	"2007"	"25-29 years"	"25-29"	188	223511	84.1121913	72.0885478	96.1358349	6.1345120
	"Utah"	"49"	"2007"	"2007"	"30-34 years"	"30-34"	245	190780	128.4201698	112.3394210	144.5009187	8.2044637
	"Utah"	"49"	"2007"	"2007"	"35-39 years"	"35-39"	242	163342	148.1554040	129.4887754	166.8220325	9.5237901
	"Utah"	"49"	"2007"	"2007"	"40-44 years"	"40-44"	306	148938	205.4546187	182.4343034	228.4749340	11.7450588
	"Utah"	"49"	"2007"	"2007"	"45-49 years"	"45-49"	472	154099	306.2966015	278.6636516	333.9295515	14.0984438
	"Utah"	"49"	"2007"	"2007"	"50-54 years"	"50-54"	611	143447	425.9412884	392.1670779	459.7154990	17.2317401
	"Utah"	"49"	"2007"	"2007"	"55-59 years"	"55-59"	727	119293	609.4238555	565.1233873	653.7243238	22.6022797
	"Utah"	"49"	"2007"	"2007"	"60-64 years "	"60-64"	796	91933	865.8479545	805.6971870	925.9987219	30.6891671
	"Utah"	"49"	"2007"	"2007"	"65-69 years"	"65-69"	911	68312	1333.5870711	1246.9869978	1420.1871443	44.1837108
	"Utah"	"49"	"2007"	"2007"	"70-74 years"	"70-74"	1170	53948	2168.7550975	2044.4829929	2293.0272021	63.4041350
	"Utah"	"49"	"2007"	"2007"	"75-79 years"	"75-79"	1513	44177	3424.8590896	3252.2835201	3597.4346590	88.0487599
	"Utah"	"49"	"2007"	"2007"	"80-84 years"	"80-84"	2093	32682	6404.1368337	6129.7697167	6678.5039508	139.9832230
	"Utah"	"49"	"2007"	"2007"	"85-89 years"	"85-89"	2138	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2007"	"2007"	"90-94 years"	"90-94"	1382	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2007"	"2007"	"95-99 years"	"95-99"	538	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2007"	"2007"	"100+ years"	"100+"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2008"	"2008"	"< 1 year"	"1"	266	51787	513.6424199	451.9152826	575.3695572	31.4934374
	"Utah"	"49"	"2008"	"2008"	"1-4 years"	"1-4"	59	205485	28.7125581	21.8574348	37.0371901	3.7380567
	"Utah"	"49"	"2008"	"2008"	"5-9 years"	"5-9"	41	237313	17.2767611	12.3981493	23.4378268	2.6981768
	"Utah"	"49"	"2008"	"2008"	"10-14 years"	"10-14"	38	215007	17.6738432	12.5070719	24.2587637	2.8670760
	"Utah"	"49"	"2008"	"2008"	"15-19 years"	"15-19"	106	218353	48.5452455	39.3035886	57.7869024	4.7151311
	"Utah"	"49"	"2008"	"2008"	"20-24 years"	"20-24"	178	228889	77.7669525	66.3423487	89.1915564	5.8288795
	"Utah"	"49"	"2008"	"2008"	"25-29 years"	"25-29"	225	228012	98.6790169	85.7849587	111.5730751	6.5786011
	"Utah"	"49"	"2008"	"2008"	"30-34 years"	"30-34"	210	201357	104.2923762	90.1865351	118.3982173	7.1968577
	"Utah"	"49"	"2008"	"2008"	"35-39 years"	"35-39"	231	168656	136.9651836	119.3023545	154.6280126	9.0116475
	"Utah"	"49"	"2008"	"2008"	"40-44 years"	"40-44"	269	148825	180.7492021	159.1490743	202.3493299	11.0204734
	"Utah"	"49"	"2008"	"2008"	"45-49 years"	"45-49"	464	155797	297.8234497	270.7242809	324.9226186	13.8261066
	"Utah"	"49"	"2008"	"2008"	"50-54 years"	"50-54"	620	147291	420.9354271	387.8012870	454.0695673	16.9051736
	"Utah"	"49"	"2008"	"2008"	"55-59 years"	"55-59"	654	124004	527.4023419	486.9811373	567.8235464	20.6230635
	"Utah"	"49"	"2008"	"2008"	"60-64 years "	"60-64"	828	97062	853.0629907	794.9568536	911.1691277	29.6459883
	"Utah"	"49"	"2008"	"2008"	"65-69 years"	"65-69"	896	72562	1234.8060969	1153.9522232	1315.6599705	41.2519764
	"Utah"	"49"	"2008"	"2008"	"70-74 years"	"70-74"	1113	55750	1996.4125561	1879.1231514	2113.7019607	59.8415330
	"Utah"	"49"	"2008"	"2008"	"75-79 years"	"75-79"	1536	44826	3426.5827868	3255.2179576	3597.9476160	87.4310353
	"Utah"	"49"	"2008"	"2008"	"80-84 years"	"80-84"	2000	33131	6036.6424195	5772.0749005	6301.2099385	134.9834281
	"Utah"	"49"	"2008"	"2008"	"85-89 years"	"85-89"	2211	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2008"	"2008"	"90-94 years"	"90-94"	1474	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2008"	"2008"	"95-99 years"	"95-99"	544	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2008"	"2008"	"100+ years"	"100+"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2008"	"2008"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	285	53267	535.0404566	472.9220562	597.1588569	31.6930614
	"Utah"	"49"	"2009"	"2009"	"1-4 years"	"1-4"	47	207832	22.6144193	16.6161708	30.0724287	3.2986521
	"Utah"	"49"	"2009"	"2009"	"5-9 years"	"5-9"	32	245633	13.0275655	8.9108548	18.3910142	2.3029700
	"Utah"	"49"	"2009"	"2009"	"10-14 years"	"10-14"	27	222915	12.1122401	7.9820873	17.6227037	2.3310017
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	120	220043	54.5347955	44.7772825	64.2923084	4.9783229
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	163	227537	71.6367008	60.6391027	82.6342990	5.6110195
	"Utah"	"49"	"2009"	"2009"	"25-29 years"	"25-29"	207	228802	90.4712371	78.1463932	102.7960810	6.2881857
