st_name,st_fips,year,age_char,age_int,population
Kansas,20,2008,70-74 years,70,80550
Kansas,20,2008,75-79 years,75,70536
Kansas,20,2008,80-84 years,80,57493
Kansas,20,2008,85+ years,85,57764
Kansas,20,2009,< 1 year,0,41149
Kansas,20,2009,1-4 years,1,161618
Kansas,20,2009,5-9 years,5,200644
Kansas,20,2009,10-14 years,10,197613
Kansas,20,2009,15-19 years,15,205242
Kansas,20,2009,20-24 years,20,204481
Kansas,20,2009,25-29 years,25,194192
Kansas,20,2009,30-34 years,30,176764
Kansas,20,2009,35-39 years,35,174177
Kansas,20,2009,40-44 years,40,175183
Kansas,20,2009,45-49 years,45,205510
Kansas,20,2009,50-54 years,50,203177
Kansas,20,2009,55-59 years,55,178442
Kansas,20,2009,60-64 years,60,142409
Kansas,20,2009,65-69 years,65,104922
Kansas,20,2009,70-74 years,70,81958
Kansas,20,2009,75-79 years,75,69656
Kansas,20,2009,80-84 years,80,56881
Kansas,20,2009,85+ years,85,58686
Kansas,20,2010,< 1 year,0,40618
Kansas,20,2010,1-4 years,1,164908
Kansas,20,2010,5-9 years,5,202625
Kansas,20,2010,10-14 years,10,199341
Kansas,20,2010,15-19 years,15,204126
Kansas,20,2010,20-24 years,20,204787
Kansas,20,2010,25-29 years,25,198152
Kansas,20,2010,30-34 years,30,181258
Kansas,20,2010,35-39 years,35,171883
Kansas,20,2010,40-44 years,40,174321
Kansas,20,2010,45-49 years,45,200323
Kansas,20,2010,50-54 years,50,204653
Kansas,20,2010,55-59 years,55,183629
Kansas,20,2010,60-64 years,60,150575
Kansas,20,2010,65-69 years,65,108288
Kansas,20,2010,70-74 years,70,82863
Kansas,20,2010,75-79 years,75,69249
Kansas,20,2010,80-84 years,80,56994
Kansas,20,2010,85+ years,85,59673
Kansas,20,2011,< 1 year,0,39957
Kansas,20,2011,1-4 years,1,164565
Kansas,20,2011,5-9 years,5,202968
Kansas,20,2011,10-14 years,10,200304
Kansas,20,2011,15-19 years,15,203269
Kansas,20,2011,20-24 years,20,206848
Kansas,20,2011,25-29 years,25,196784
Kansas,20,2011,30-34 years,30,185726
Kansas,20,2011,35-39 years,35,169036
Kansas,20,2011,40-44 years,40,174658
Kansas,20,2011,45-49 years,45,192146
Kansas,20,2011,50-54 years,50,205647
Kansas,20,2011,55-59 years,55,187300
Kansas,20,2011,60-64 years,60,159194
Kansas,20,2011,65-69 years,65,110543
Kansas,20,2011,70-74 years,70,84472
Kansas,20,2011,75-79 years,75,68827
Kansas,20,2011,80-84 years,80,56910
Kansas,20,2011,85+ years,85,60523
Kansas,20,2012,< 1 year,0,39315
Kansas,20,2012,1-4 years,1,163998
Kansas,20,2012,5-9 years,5,204562
Kansas,20,2012,10-14 years,10,200645
Kansas,20,2012,15-19 years,15,201011
Kansas,20,2012,20-24 years,20,214231
Kansas,20,2012,25-29 years,25,195196
Kansas,20,2012,30-34 years,30,190123
Kansas,20,2012,35-39 years,35,169306
Kansas,20,2012,40-44 years,40,174516
Kansas,20,2012,45-49 years,45,184041
Kansas,20,2012,50-54 years,50,203733
Kansas,20,2012,55-59 years,55,191263
Kansas,20,2012,60-64 years,60,160080
Kansas,20,2012,65-69 years,65,120295
Kansas,20,2012,70-74 years,70,86710
Kansas,20,2012,75-79 years,75,68743
Kansas,20,2012,80-84 years,80,56509
Kansas,20,2012,85+ years,85,61747
Kansas,20,2013,< 1 year,0,39538
Kansas,20,2013,1-4 years,1,161462
Kansas,20,2013,5-9 years,5,204940
Kansas,20,2013,10-14 years,10,200881
Kansas,20,2013,15-19 years,15,199978
Kansas,20,2013,20-24 years,20,217986
Kansas,20,2013,25-29 years,25,192422
Kansas,20,2013,30-34 years,30,193281
Kansas,20,2013,35-39 years,35,171603
Kansas,20,2013,40-44 years,40,173023
Kansas,20,2013,45-49 years,45,176191
Kansas,20,2013,50-54 years,50,201363
Kansas,20,2013,55-59 years,55,193722
Kansas,20,2013,60-64 years,60,163662
Kansas,20,2013,65-69 years,65,125730
Kansas,20,2013,70-74 years,70,90755
Kansas,20,2013,75-79 years,75,69362
Kansas,20,2013,80-84 years,80,55876
Kansas,20,2013,85+ years,85,62531
Kansas,20,2014,< 1 year,0,39120
Kansas,20,2014,1-4 years,1,160223
Kansas,20,2014,5-9 years,5,204201
Kansas,20,2014,10-14 years,10,200799
Kansas,20,2014,15-19 years,15,199837
Kansas,20,2014,20-24 years,20,220349
Kansas,20,2014,25-29 years,25,191347
Kansas,20,2014,30-34 years,30,194977
Kansas,20,2014,35-39 years,35,174961
Kansas,20,2014,40-44 years,40,170033
Kansas,20,2014,45-49 years,45,170409
Kansas,20,2014,50-54 years,50,198359
Kansas,20,2014,55-59 years,55,194510
Kansas,20,2014,60-64 years,60,168049
Kansas,20,2014,65-69 years,65,131514
Kansas,20,2014,70-74 years,70,94094
Kansas,20,2014,75-79 years,75,70399
Kansas,20,2014,80-84 years,80,55262
Kansas,20,2014,85+ years,85,63418
Kansas,20,2015,< 1 year,0,38839
Kansas,20,2015,1-4 years,1,158453
Kansas,20,2015,5-9 years,5,203926
Kansas,20,2015,10-14 years,10,199835
Kansas,20,2015,15-19 years,15,200596
Kansas,20,2015,20-24 years,20,221897
Kansas,20,2015,25-29 years,25,191723
Kansas,20,2015,30-34 years,30,195073
Kansas,20,2015,35-39 years,35,179613
Kansas,20,2015,40-44 years,40,166971
Kansas,20,2015,45-49 years,45,168746
Kansas,20,2015,50-54 years,50,192457
Kansas,20,2015,55-59 years,55,195058
Kansas,20,2015,60-64 years,60,172558
Kansas,20,2015,65-69 years,65,138148
Kansas,20,2015,70-74 years,70,96817
Kansas,20,2015,75-79 years,75,71141
Kansas,20,2015,80-84 years,80,54658
Kansas,20,2015,85+ years,85,64208
Kansas,20,2016,< 1 year,0,38642
Kansas,20,2016,1-4 years,1,156625
Kansas,20,2016,5-9 years,5,202234
Kansas,20,2016,10-14 years,10,199631
Kansas,20,2016,15-19 years,15,200930
Kansas,20,2016,20-24 years,20,219507
Kansas,20,2016,25-29 years,25,192175
Kansas,20,2016,30-34 years,30,194109
Kansas,20,2016,35-39 years,35,184016
Kansas,20,2016,40-44 years,40,164148
Kansas,20,2016,45-49 years,45,168847
Kansas,20,2016,50-54 years,50,184280
Kansas,20,2016,55-59 years,55,195414
Kansas,20,2016,60-64 years,60,175977
Kansas,20,2016,65-69 years,65,146003
Kansas,20,2016,70-74 years,70,98752
Kansas,20,2016,75-79 years,75,72351
Kansas,20,2016,80-84 years,80,54576
Kansas,20,2016,85+ years,85,64760
Kansas,20,2017,< 1 year,0,36997
Kansas,20,2017,1-4 years,1,155211
Kansas,20,2017,5-9 years,5,200100
Kansas,20,2017,10-14 years,10,200505
Kansas,20,2017,15-19 years,15,200395
Kansas,20,2017,20-24 years,20,215285
Kansas,20,2017,25-29 years,25,194199
Kansas,20,2017,30-34 years,30,190805
Kansas,20,2017,35-39 years,35,187230
Kansas,20,2017,40-44 years,40,164302
Kansas,20,2017,45-49 years,45,168309
Kansas,20,2017,50-54 years,50,176523
Kansas,20,2017,55-59 years,55,193480
Kansas,20,2017,60-64 years,60,179421
Kansas,20,2017,65-69 years,65,146735
Kansas,20,2017,70-74 years,70,107546
Kansas,20,2017,75-79 years,75,74253
Kansas,20,2017,80-84 years,80,54430
Kansas,20,2017,85+ years,85,65166
Kansas,20,2018,< 1 year,0,36269
Kansas,20,2018,1-4 years,1,152832
Kansas,20,2018,5-9 years,5,197854
Kansas,20,2018,10-14 years,10,200719
Kansas,20,2018,15-19 years,15,200993
Kansas,20,2018,20-24 years,20,213873
Kansas,20,2018,25-29 years,25,195824
Kansas,20,2018,30-34 years,30,188747
Kansas,20,2018,35-39 years,35,190303
Kansas,20,2018,40-44 years,40,166397
Kansas,20,2018,45-49 years,45,166792
Kansas,20,2018,50-54 years,50,168809
Kansas,20,2018,55-59 years,55,191456
Kansas,20,2018,60-64 years,60,181332
Kansas,20,2018,65-69 years,65,150089
Kansas,20,2018,70-74 years,70,112307
Kansas,20,2018,75-79 years,75,77784
Kansas,20,2018,80-84 years,80,54935
Kansas,20,2018,85+ years,85,65433
Kansas,20,2019,< 1 year,0,35629
Kansas,20,2019,1-4 years,1,150415
Kansas,20,2019,5-9 years,5,196423
Kansas,20,2019,10-14 years,10,200204
Kansas,20,2019,15-19 years,15,200561
Kansas,20,2019,20-24 years,20,211456
Kansas,20,2019,25-29 years,25,195909
Kansas,20,2019,30-34 years,30,186973
Kansas,20,2019,35-39 years,35,191455
Kansas,20,2019,40-44 years,40,169646
Kansas,20,2019,45-49 years,45,164036
Kansas,20,2019,50-54 years,50,163821
Kansas,20,2019,55-59 years,55,188564
Kansas,20,2019,60-64 years,60,182627
Kansas,20,2019,65-69 years,65,154450
Kansas,20,2019,70-74 years,70,117824
Kansas,20,2019,75-79 years,75,81138
Kansas,20,2019,80-84 years,80,56002
Kansas,20,2019,85+ years,85,65502
Kansas,20,2020,< 1 year,0,35281
Kansas,20,2020,1-4 years,1,147823
Kansas,20,2020,5-9 years,5,194309
Kansas,20,2020,10-14 years,10,200006
Kansas,20,2020,15-19 years,15,199563
Kansas,20,2020,20-24 years,20,211506
Kansas,20,2020,25-29 years,25,195871
Kansas,20,2020,30-34 years,30,185657
Kansas,20,2020,35-39 years,35,190942
Kansas,20,2020,40-44 years,40,174069
Kansas,20,2020,45-49 years,45,161696
Kansas,20,2020,50-54 years,50,162031
Kansas,20,2020,55-59 years,55,183329
Kansas,20,2020,60-64 years,60,183406
Kansas,20,2020,65-69 years,65,158510
Kansas,20,2020,70-74 years,70,123948
Kansas,20,2020,75-79 years,75,83800
Kansas,20,2020,80-84 years,80,56571
Kansas,20,2020,85+ years,85,65487
Kentucky,21,1999,< 1 year,0,52771
Kentucky,21,1999,1-4 years,1,212762
Kentucky,21,1999,5-9 years,5,279246
Kentucky,21,1999,10-14 years,10,279093
Kentucky,21,1999,15-19 years,15,292505
Kentucky,21,1999,20-24 years,20,280619
Kentucky,21,1999,25-29 years,25,283190
Kentucky,21,1999,30-34 years,30,286835
Kentucky,21,1999,35-39 years,35,323273
Kentucky,21,1999,40-44 years,40,318015
Kentucky,21,1999,45-49 years,45,288496
Kentucky,21,1999,50-54 years,50,252943
Kentucky,21,1999,55-59 years,55,199700
Kentucky,21,1999,60-64 years,60,166288
Kentucky,21,1999,65-69 years,65,144509
Kentucky,21,1999,70-74 years,70,129509
Kentucky,21,1999,75-79 years,75,103629
Kentucky,21,1999,80-84 years,80,67156
Kentucky,21,1999,85+ years,85,57514
Kentucky,21,2000,< 1 year,0,53633
Kentucky,21,2000,1-4 years,1,211990
Kentucky,21,2000,5-9 years,5,277905
Kentucky,21,2000,10-14 years,10,280559
Kentucky,21,2000,15-19 years,15,290057
Kentucky,21,2000,20-24 years,20,284962
Kentucky,21,2000,25-29 years,25,278770
Kentucky,21,2000,30-34 years,30,286901
Kentucky,21,2000,35-39 years,35,320703
Kentucky,21,2000,40-44 years,40,321487
Kentucky,21,2000,45-49 years,45,295867
Kentucky,21,2000,50-54 years,50,265691
Kentucky,21,2000,55-59 years,55,205915
Kentucky,21,2000,60-64 years,60,168986
Kentucky,21,2000,65-69 years,65,144387
Kentucky,21,2000,70-74 years,70,129202
Kentucky,21,2000,75-79 years,75,105010
Kentucky,21,2000,80-84 years,80,68356
Kentucky,21,2000,85+ years,85,58640
Kentucky,21,2001,< 1 year,0,54981
Kentucky,21,2001,1-4 years,1,212070
Kentucky,21,2001,5-9 years,5,274560
Kentucky,21,2001,10-14 years,10,282920
Kentucky,21,2001,15-19 years,15,285310
Kentucky,21,2001,20-24 years,20,295534
Kentucky,21,2001,25-29 years,25,268522
Kentucky,21,2001,30-34 years,30,288426
Kentucky,21,2001,35-39 years,35,313491
Kentucky,21,2001,40-44 years,40,323852
Kentucky,21,2001,45-49 years,45,300584
Kentucky,21,2001,50-54 years,50,278427
Kentucky,21,2001,55-59 years,55,209278
Kentucky,21,2001,60-64 years,60,173020
Kentucky,21,2001,65-69 years,65,145638
Kentucky,21,2001,70-74 years,70,128712
Kentucky,21,2001,75-79 years,75,104661
Kentucky,21,2001,80-84 years,80,69475
Kentucky,21,2001,85+ years,85,58671
Kentucky,21,2002,< 1 year,0,53496
Kentucky,21,2002,1-4 years,1,214562
Kentucky,21,2002,5-9 years,5,271537
Kentucky,21,2002,10-14 years,10,285966
Kentucky,21,2002,15-19 years,15,284083
Kentucky,21,2002,20-24 years,20,299655
Kentucky,21,2002,25-29 years,25,262975
Kentucky,21,2002,30-34 years,30,289407
Kentucky,21,2002,35-39 years,35,306192
Kentucky,21,2002,40-44 years,40,323048
Kentucky,21,2002,45-49 years,45,307095
Kentucky,21,2002,50-54 years,50,277686
Kentucky,21,2002,55-59 years,55,225926
Kentucky,21,2002,60-64 years,60,179629
Kentucky,21,2002,65-69 years,65,146696
Kentucky,21,2002,70-74 years,70,127398
Kentucky,21,2002,75-79 years,75,104644
Kentucky,21,2002,80-84 years,80,71569
Kentucky,21,2002,85+ years,85,58311
Kentucky,21,2003,< 1 year,0,54104
Kentucky,21,2003,1-4 years,1,216034
Kentucky,21,2003,5-9 years,5,270774
Kentucky,21,2003,10-14 years,10,288530
Kentucky,21,2003,15-19 years,15,283425
Kentucky,21,2003,20-24 years,20,300426
Kentucky,21,2003,25-29 years,25,262367
Kentucky,21,2003,30-34 years,30,287976
Kentucky,21,2003,35-39 years,35,298435
Kentucky,21,2003,40-44 years,40,321802
Kentucky,21,2003,45-49 years,45,314054
Kentucky,21,2003,50-54 years,50,281916
Kentucky,21,2003,55-59 years,55,235622
Kentucky,21,2003,60-64 years,60,187971
Kentucky,21,2003,65-69 years,65,150161
Kentucky,21,2003,70-74 years,70,126706
Kentucky,21,2003,75-79 years,75,104991
Kentucky,21,2003,80-84 years,80,73306
Kentucky,21,2003,85+ years,85,58570
Kentucky,21,2004,< 1 year,0,55011
Kentucky,21,2004,1-4 years,1,216094
Kentucky,21,2004,5-9 years,5,270177
Kentucky,21,2004,10-14 years,10,287818
Kentucky,21,2004,15-19 years,15,284360
Kentucky,21,2004,20-24 years,20,302230
Kentucky,21,2004,25-29 years,25,266871
Kentucky,21,2004,30-34 years,30,285333
Kentucky,21,2004,35-39 years,35,293116
Kentucky,21,2004,40-44 years,40,322232
Kentucky,21,2004,45-49 years,45,317466
Kentucky,21,2004,50-54 years,50,286139
Kentucky,21,2004,55-59 years,55,247717
Kentucky,21,2004,60-64 years,60,192768
Kentucky,21,2004,65-69 years,65,153922
Kentucky,21,2004,70-74 years,70,126759
Kentucky,21,2004,75-79 years,75,104236
Kentucky,21,2004,80-84 years,80,74621
Kentucky,21,2004,85+ years,85,59231
Kentucky,21,2005,< 1 year,0,55364
Kentucky,21,2005,1-4 years,1,217298
Kentucky,21,2005,5-9 years,5,271115
Kentucky,21,2005,10-14 years,10,286751
Kentucky,21,2005,15-19 years,15,288741
Kentucky,21,2005,20-24 years,20,298829
Kentucky,21,2005,25-29 years,25,273526
Kentucky,21,2005,30-34 years,30,280989
Kentucky,21,2005,35-39 years,35,289885
Kentucky,21,2005,40-44 years,40,319475
Kentucky,21,2005,45-49 years,45,320751
Kentucky,21,2005,50-54 years,50,293231
Kentucky,21,2005,55-59 years,55,260877
Kentucky,21,2005,60-64 years,60,198043
Kentucky,21,2005,65-69 years,65,157803
Kentucky,21,2005,70-74 years,70,127738
Kentucky,21,2005,75-79 years,75,105199
Kentucky,21,2005,80-84 years,80,76281
Kentucky,21,2005,85+ years,85,60846
Kentucky,21,2006,< 1 year,0,56206
Kentucky,21,2006,1-4 years,1,217348
Kentucky,21,2006,5-9 years,5,274947
Kentucky,21,2006,10-14 years,10,285818
Kentucky,21,2006,15-19 years,15,291818
Kentucky,21,2006,20-24 years,20,290187
Kentucky,21,2006,25-29 years,25,282467
Kentucky,21,2006,30-34 years,30,272602
Kentucky,21,2006,35-39 years,35,292945
Kentucky,21,2006,40-44 years,40,314527
Kentucky,21,2006,45-49 years,45,324805
Kentucky,21,2006,50-54 years,50,299799
Kentucky,21,2006,55-59 years,55,274714
Kentucky,21,2006,60-64 years,60,202771
Kentucky,21,2006,65-69 years,65,162739
Kentucky,21,2006,70-74 years,70,129847
Kentucky,21,2006,75-79 years,75,106045
Kentucky,21,2006,80-84 years,80,76666
Kentucky,21,2006,85+ years,85,62988
Kentucky,21,2007,< 1 year,0,58021
Kentucky,21,2007,1-4 years,1,219425
Kentucky,21,2007,5-9 years,5,277128
Kentucky,21,2007,10-14 years,10,283057
Kentucky,21,2007,15-19 years,15,295381
Kentucky,21,2007,20-24 years,20,290952
Kentucky,21,2007,25-29 years,25,288005
Kentucky,21,2007,30-34 years,30,270066
Kentucky,21,2007,35-39 years,35,294678
Kentucky,21,2007,40-44 years,40,307953
Kentucky,21,2007,45-49 years,45,324881
Kentucky,21,2007,50-54 years,50,305760
Kentucky,21,2007,55-59 years,55,274363
Kentucky,21,2007,60-64 years,60,218956
Kentucky,21,2007,65-69 years,65,169278
Kentucky,21,2007,70-74 years,70,131176
Kentucky,21,2007,75-79 years,75,105365
Kentucky,21,2007,80-84 years,80,77480
Kentucky,21,2007,85+ years,85,64747
Kentucky,21,2008,< 1 year,0,58101
Kentucky,21,2008,1-4 years,1,223366
Kentucky,21,2008,5-9 years,5,280030
Kentucky,21,2008,10-14 years,10,283043
Kentucky,21,2008,15-19 years,15,298442
Kentucky,21,2008,20-24 years,20,286571
Kentucky,21,2008,25-29 years,25,287967
Kentucky,21,2008,30-34 years,30,270962
Kentucky,21,2008,35-39 years,35,293111
Kentucky,21,2008,40-44 years,40,300901
Kentucky,21,2008,45-49 years,45,324724
Kentucky,21,2008,50-54 years,50,313357
Kentucky,21,2008,55-59 years,55,279013
Kentucky,21,2008,60-64 years,60,229628
Kentucky,21,2008,65-69 years,65,176939
Kentucky,21,2008,70-74 years,70,134240
Kentucky,21,2008,75-79 years,75,105001
Kentucky,21,2008,80-84 years,80,77903
Kentucky,21,2008,85+ years,85,66579
Kentucky,21,2009,< 1 year,0,56089
Kentucky,21,2009,1-4 years,1,225808
Kentucky,21,2009,5-9 years,5,281273
Kentucky,21,2009,10-14 years,10,283632
Kentucky,21,2009,15-19 years,15,297544
Kentucky,21,2009,20-24 years,20,288397
Kentucky,21,2009,25-29 years,25,288637
Kentucky,21,2009,30-34 years,30,275654
Kentucky,21,2009,35-39 years,35,289005
Kentucky,21,2009,40-44 years,40,294397
Kentucky,21,2009,45-49 years,45,324971
Kentucky,21,2009,50-54 years,50,316746
Kentucky,21,2009,55-59 years,55,283002
Kentucky,21,2009,60-64 years,60,241381
Kentucky,21,2009,65-69 years,65,182020
Kentucky,21,2009,70-74 years,70,137694
Kentucky,21,2009,75-79 years,75,105110
Kentucky,21,2009,80-84 years,80,77759
Kentucky,21,2009,85+ years,85,67955
Kentucky,21,2010,< 1 year,0,55060
Kentucky,21,2010,1-4 years,1,227160
Kentucky,21,2010,5-9 years,5,282861
Kentucky,21,2010,10-14 years,10,284643
Kentucky,21,2010,15-19 years,15,296466
Kentucky,21,2010,20-24 years,20,293324
Kentucky,21,2010,25-29 years,25,285164
Kentucky,21,2010,30-34 years,30,282255
Kentucky,21,2010,35-39 years,35,283875
Kentucky,21,2010,40-44 years,40,291693
Kentucky,21,2010,45-49 years,45,322715
Kentucky,21,2010,50-54 years,50,319896
Kentucky,21,2010,55-59 years,55,289658
Kentucky,21,2010,60-64 years,60,253300
Kentucky,21,2010,65-69 years,65,186282
Kentucky,21,2010,70-74 years,70,140417
Kentucky,21,2010,75-79 years,75,105484
Kentucky,21,2010,80-84 years,80,78531
Kentucky,21,2010,85+ years,85,69680
Kentucky,21,2011,< 1 year,0,55051
Kentucky,21,2011,1-4 years,1,225760
Kentucky,21,2011,5-9 years,5,282985
Kentucky,21,2011,10-14 years,10,286225
Kentucky,21,2011,15-19 years,15,291087
Kentucky,21,2011,20-24 years,20,302892
Kentucky,21,2011,25-29 years,25,282006
Kentucky,21,2011,30-34 years,30,286400
Kentucky,21,2011,35-39 years,35,276094
Kentucky,21,2011,40-44 years,40,294299
Kentucky,21,2011,45-49 years,45,315188
Kentucky,21,2011,50-54 years,50,322370
Kentucky,21,2011,55-59 years,55,294814
Kentucky,21,2011,60-64 years,60,265338
Kentucky,21,2011,65-69 years,65,189086
